ID,Poster,Comedy,Family,Crime,Drama,Mystery,Action,Adventure,Sci-Fi,Romance,News,Talk-Show,Horror,Thriller,Western,Animation,Fantasy,War,Music,Sport,Musical,Short,Game-Show,Reality-TV,Documentary,History,Biography
12885610,https://m.media-amazon.com/images/M/MV5BNDZlNjJmYjEtZmI2Yy00MDY4LWFjNmItMDcxNmE3MGJlZTJiXkEyXkFqcGdeQXVyMzgxODM4NjM@.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1288631,https://m.media-amazon.com/images/M/MV5BZTY2YTE3YjAtZDBhNi00ZmFhLThlNDQtNDI3NjYxY2FiM2YwXkEyXkFqcGdeQXVyNjc3MjQzNTI@.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12887536,https://m.media-amazon.com/images/M/MV5BNjJiZjcwZGUtMDQ2ZS00NzRlLTk3OWQtMWE3MDE1NGI3NDVlXkEyXkFqcGdeQXVyMTMxNjUyMDkx.jpg,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289763,https://m.media-amazon.com/images/M/MV5BZWQwNDIzYWUtNDFlNi00Yzc1LWIwNWEtOTEyMGU1ZmQ0ZTc3XkEyXkFqcGdeQXVyOTA1MDczMDg@.jpg,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12897880,https://m.media-amazon.com/images/M/MV5BMmE0Y2IxZjctZDQ4OS00MzM4LWE4ZDktOTFjZWJiNjM5MWIyXkEyXkFqcGdeQXVyNDU4MDQ0MjM@.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12913686,https://m.media-amazon.com/images/M/MV5BOWZlYTRhNjYtMzgyZS00YzhmLThkMjAtNDNiNWJmYmZjNjBmXkEyXkFqcGdeQXVyMTIzMzg0MTM2.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291662,https://m.media-amazon.com/images/M/MV5BZWNkOGRiMTUtMDBhOC00YTZlLTkzMWItYTVlOTRhYTczYjExXkEyXkFqcGdeQXVyNjk1Njg5NTA@.jpg,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12920838,https://m.media-amazon.com/images/M/MV5BMmMzMGIxNjgtZWZlOS00MTg2LTk5N2EtMTYzNmEzYTQxYjBhXkEyXkFqcGdeQXVyMTAyNDg0Njk1.jpg,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12923630,https://m.media-amazon.com/images/M/MV5BYThmNjc4YTktMWYwMS00NmRmLTk0MzQtODBlMWU3NmRiMjRhXkEyXkFqcGdeQXVyNjEwNTM2Mzc@.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12923714,https://m.media-amazon.com/images/M/MV5BZmFlOTJlYTgtNTBhMC00YThmLThjZWYtZWExY2UwZjkyNTY4XkEyXkFqcGdeQXVyNjEwNTM2Mzc@.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1292967,https://m.media-amazon.com/images/M/MV5BZGRlYmU1MGMtODc3MS00MmQwLWI4ZTQtZTI3ZmI0ODk4YzRmXkEyXkFqcGdeQXVyMTkzODUwNzk@.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12930602,https://m.media-amazon.com/images/M/MV5BNzdlMTY2YzktOTM2Yy00MTdiLThjNDMtMzg1N2RmODhhZjZlXkEyXkFqcGdeQXVyNjEwNTM2Mzc@.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1293316,https://m.media-amazon.com/images/M/MV5BNjNlMzJjYTgtM2NmZC00N2QwLWIxYWMtYmExZmMxOTYwNzAwXkEyXkFqcGdeQXVyNjc3MjQzNTI@.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12938472,https://m.media-amazon.com/images/M/MV5BMmY4ZDRiN2YtNTc4MS00MTI2LTkzYjYtMTEwZTA5YzEzMDIxXkEyXkFqcGdeQXVyNjEwNTM2Mzc@.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12940504,https://m.media-amazon.com/images/M/MV5BNTQwMGU3OGQtMjdjYS00ZTg0LWE1NDItNGI0NjJiNmM0MTUyXkEyXkFqcGdeQXVyMTEzMTI1Mjk3.jpg,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1294955,https://m.media-amazon.com/images/M/MV5BMTAyODQwNTkyNTleQTJeQWpwZ15BbWU4MDg1MzQ3MDMx.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1295036,https://m.media-amazon.com/images/M/MV5BZjM2Y2M0NWEtZjAxMi00ZTk2LThhNGQtNmI3NGNlZWRhNTE0XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12951874,https://m.media-amazon.com/images/M/MV5BZTA1YjQ5YzctYzg4Ny00OTA0LTkyNDUtNTA3ZmE2ZDA3NGY2XkEyXkFqcGdeQXVyODAzNzAwOTU@.jpg,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297123,https://m.media-amazon.com/images/M/MV5BZmY1OTQ4NGUtMzllMS00MmYyLWI3MWQtZDg1NDQ5ZDVhMGUzXkEyXkFqcGdeQXVyMjAxMTI4Njc@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1297754,https://m.media-amazon.com/images/M/MV5BMGY3MTgxZWEtZDNmYi00MjdlLTlhMzEtODA3YjYxZDNjNjNjXkEyXkFqcGdeQXVyMjExMjk0ODk@.jpg,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12979628,https://m.media-amazon.com/images/M/MV5BYTE0ZTk3YmItOGM0MS00MWRmLTkzOTYtZTM5N2VkMWE4ZGM2XkEyXkFqcGdeQXVyMTI1NDEyNTM5.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12987728,https://m.media-amazon.com/images/M/MV5BNTgxNzUxNmEtYzY0Yy00OWRkLTlmMDktYzBjNTg0YjZiNTQwXkEyXkFqcGdeQXVyMTIzMzg0MTM2.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12987918,https://m.media-amazon.com/images/M/MV5BN2IyNjZjYjctZWJmYS00NmYxLThiOGQtMzQ5ZGZhZmM2OWY2XkEyXkFqcGdeQXVyNjEwNTM2Mzc@.jpg,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1298820,https://m.media-amazon.com/images/M/MV5BYTcwNzQzNTktYjY1MC00YTVkLThkMGItZGQ3ZjBjNTc1ZmY4XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1298825,https://m.media-amazon.com/images/M/MV5BMjE4MDU3ODE4OF5BMl5BanBnXkFtZTgwNjEzNDcwMzE@.jpg,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299365,https://m.media-amazon.com/images/M/MV5BYTU1ZTIyMzYtYjYwYy00NWYyLThmMTgtNzMzYzQwZjRiNGZmXkEyXkFqcGdeQXVyNDA5NTgxNjU@.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299368,https://m.media-amazon.com/images/M/MV5BMjAwNzQ4MTMyMF5BMl5BanBnXkFtZTcwMDk3NTYyNw@@.jpg,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12994356,https://m.media-amazon.com/images/M/MV5BNGU5ODgxYzItYWRmMi00YjkxLWE4YzAtYTUyYmNkNWU2OTY2XkEyXkFqcGdeQXVyNjI2OTgxNzY@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299440,https://m.media-amazon.com/images/M/MV5BZWNiMjBkNzYtNGUxYy00ODI1LWEwNjItMjhkNzFhYjYwODk4XkEyXkFqcGdeQXVyODA4OTIyMzY@.jpg,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1299729,https://m.media-amazon.com/images/M/MV5BMjE1Njc1ODA0M15BMl5BanBnXkFtZTcwMzAzNjQ0NA@@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299897,https://m.media-amazon.com/images/M/MV5BMjEzNzgxNjg1NF5BMl5BanBnXkFtZTgwMDUyNDcwMzE@.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13007904,https://m.media-amazon.com/images/M/MV5BOWI4NjhkM2QtNTYyZi00ODA1LWFkNWEtZmEyOGZiNTg3ZmZjXkEyXkFqcGdeQXVyNjEwNTM2Mzc@.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13008036,https://m.media-amazon.com/images/M/MV5BZTlkMGRjYmItYzAxOS00ZDhkLTg1OTItMWU1NDEzOTE2YWI0XkEyXkFqcGdeQXVyNjEwNTM2Mzc@.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13018090,https://m.media-amazon.com/images/M/MV5BNTM5MzRiODYtMTRiZC00OTFiLWFiMDUtNjBkMGI4YzYxYjAzXkEyXkFqcGdeQXVyNjEwNTM2Mzc@.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13024974,https://m.media-amazon.com/images/M/MV5BNDc3MDM4YjktOGE4NS00OGU4LWEwNWItY2RjMGE4N2YzOGVmXkEyXkFqcGdeQXVyMTEzMTI1Mjk3.jpg,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13025202,https://m.media-amazon.com/images/M/MV5BZDQzMjA1M2UtNDhjMS00MDM3LWIwZWQtMzlkMDI4NmU1ZjAyXkEyXkFqcGdeQXVyNjc2NTQzMjU@.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13032762,https://m.media-amazon.com/images/M/MV5BMWNhNzQ5ZTgtM2E3NC00ZDFlLThjODEtNzZkODkwMzRjYTQ2XkEyXkFqcGdeQXVyMTIzMzg0MTM2.jpg,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13044528,https://m.media-amazon.com/images/M/MV5BZjRkM2IyM2UtYzRkYi00ODdlLWFiODktODQzZWNiMmFjZjM1XkEyXkFqcGdeQXVyNjEwNTM2Mzc@.jpg,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1304612,https://m.media-amazon.com/images/M/MV5BMTQ1MzU4NDU2NF5BMl5BanBnXkFtZTcwMjQ0ODQ2Mg@@.jpg,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13053222,https://m.media-amazon.com/images/M/MV5BYjkwYWE5N2QtZDI0My00Y2RmLWI5MmEtZWQwNzMwOWYyOTIyXkEyXkFqcGdeQXVyMTEzMTI1Mjk3.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1305562,https://m.media-amazon.com/images/M/MV5BMDkzNjI1OTYtYWYzMC00ZDJhLWIxNGQtOWNkZWE1OGVlNTZiXkEyXkFqcGdeQXVyNjc3MjQzNTI@.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305826,https://m.media-amazon.com/images/M/MV5BZGY2ZGFkYjctOWY2Ni00MGQ5LWE4OTItNjJhNzA5MWFmMjk1XkEyXkFqcGdeQXVyNTgyNTA4MjM@.jpg,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13064634,https://m.media-amazon.com/images/M/MV5BYjk4ZGRjZGItYWJmMi00MGM5LWJhYTMtZTlkMTA1NGNlOGMxXkEyXkFqcGdeQXVyODUyMTg2OTk@.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13067118,https://m.media-amazon.com/images/M/MV5BM2Q4NjY2ZWEtNmJmMi00YTczLTgwMGYtYzhkMzI2ODBlMTZjXkEyXkFqcGdeQXVyNDY5MjMyNTg@.jpg,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1307083,https://m.media-amazon.com/images/M/MV5BYWRjOGMwMmUtZDMzMi00ZGM2LTljMzItMjkxZDRmMDk0YjQ3XkEyXkFqcGdeQXVyMjMyODU0NTg@.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1307224,https://m.media-amazon.com/images/M/MV5BZTU3NGY3MTItZTliNi00YWQwLWFhZGItNzZhM2U3MThiYjMyXkEyXkFqcGdeQXVyMjM5NDQzNTk@.jpg,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1307824,https://m.media-amazon.com/images/M/MV5BMTYxNTQ5NTg2Ml5BMl5BanBnXkFtZTcwODUyNTY5Mg@@.jpg,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1308089,https://m.media-amazon.com/images/M/MV5BZDkxMTdmMDgtZmQ1NC00NzZlLWIxMjgtMjkyMTFlZjI3OWZiXkEyXkFqcGdeQXVyMjQ0OTA1Nzc@.jpg,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13085534,https://m.media-amazon.com/images/M/MV5BYWJmZmZkYTQtOGFmYS00ZTc5LThkMGItNDAwYjdkZWJkZDc5XkEyXkFqcGdeQXVyMTI5OTc2MjM4.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13085546,https://m.media-amazon.com/images/M/MV5BZmJkZjNlYWMtZTdjZi00NGU4LTk0NTAtOTJiNjdlMWUzY2FhXkEyXkFqcGdeQXVyMTI2MzgxOTAx.jpg,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13087512,https://m.media-amazon.com/images/M/MV5BYTcyMzJkNDYtZmVhOS00ODg4LWIxMzUtNzZiMmQ4N2U3N2MxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13103134,https://m.media-amazon.com/images/M/MV5BZWNiY2IwMGUtYTk1NC00NmE5LWE4NTItYmQyNDJmMGU2MDMwXkEyXkFqcGdeQXVyMzgxODM4NjM@.jpg,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13107070,https://m.media-amazon.com/images/M/MV5BNTk3NGZmMWUtMGVmMC00YzMxLWIwNzYtZmY3Y2E3MmFlYjFkXkEyXkFqcGdeQXVyMTM1MTE1NDMx.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311486,https://m.media-amazon.com/images/M/MV5BMGUxYzZlMGYtODk1YS00ZWUxLWFjN2EtYjc4NTlhZTA2ZTkxXkEyXkFqcGdeQXVyMzIwMTIwODc@.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312171,https://m.media-amazon.com/images/M/MV5BNzA5MjkwYzMtNGY2MS00YWRjLThkNTktOTNmMzdlZjE3Y2IxXkEyXkFqcGdeQXVyMjkwMzMxODg@.jpg,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13137346,https://m.media-amazon.com/images/M/MV5BNzVlYmYwYTgtOThmNC00MTFmLThkNDYtNDY1ODY1YmVlZjQxXkEyXkFqcGdeQXVyNzM4MjU3NzY@.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13138834,https://m.media-amazon.com/images/M/MV5BNjM5N2RlNDgtNjM0OS00N2ZhLWJlYjgtNTdmNDVjMWM1ZmUzXkEyXkFqcGdeQXVyNjI2OTgxNzY@.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13138972,https://m.media-amazon.com/images/M/MV5BYmVmZjZlYzktZDg5MS00OGRjLTk4YjMtMWI1Mjc1ZmRkOTdhXkEyXkFqcGdeQXVyNzg5MzIyOA@@.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13146488,https://m.media-amazon.com/images/M/MV5BODk2NjAyOWMtM2FjZC00MjZhLTkxMjQtZTM3NjJlYTE5MDdlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13155198,https://m.media-amazon.com/images/M/MV5BMDkxYjY0ZGItMWMzNS00ZDhhLWE3YjktZTVkYmYwYjJjMjI4XkEyXkFqcGdeQXVyODI2MzM0MTM@.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13155222,https://m.media-amazon.com/images/M/MV5BOTM3YmE3NmYtMjYzMy00Y2Y4LTk3NzMtZGNiYzIzODhjZGQ5XkEyXkFqcGdeQXVyMTIzMzg0MTM2.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13161310,https://m.media-amazon.com/images/M/MV5BY2YzNWVlZWMtMGVlZi00MzVkLTgyNTgtNWY0ZGRkMTA1ZDVlXkEyXkFqcGdeQXVyNjEwNTM2Mzc@.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1316554,https://m.media-amazon.com/images/M/MV5BNzE3MmQ4ZjEtYmQxNC00MWJmLWJkMGItYWQwNTk2ZmJlZTgxXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
13167196,https://m.media-amazon.com/images/M/MV5BZDM2NjI5ODUtYWM4OC00Zjg2LWE5MzUtYThjYWFhOWQzN2M4XkEyXkFqcGdeQXVyODMyNTM0MjM@.jpg,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13173144,https://m.media-amazon.com/images/M/MV5BMjAyNDE5YTYtZGVhNC00ZGMxLWIxNmItNDBiYWUwODQ5ZWY1XkEyXkFqcGdeQXVyMTEzMTI1Mjk3.jpg,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13174524,https://m.media-amazon.com/images/M/MV5BOTNjNDc5MmItNmFmZC00ZDBlLWE5NzEtYzNkNzMwYjliYzhlXkEyXkFqcGdeQXVyMTE0Nzg1NjQ2.jpg,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13175494,https://m.media-amazon.com/images/M/MV5BMDhhZTJhNTgtOGZmNy00MzZhLWI1M2EtNTRkMDI4MTQ3ZTdhXkEyXkFqcGdeQXVyMjUwMzU2Mjc@.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1318007,https://m.media-amazon.com/images/M/MV5BMTQxODQ4ODA3NF5BMl5BanBnXkFtZTcwNjA5NjY4Nw@@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13186480,https://m.media-amazon.com/images/M/MV5BYWNkNjBhMTAtZjlhMC00OTVjLWJlNmQtZjAxNjIwNzkwNjYwXkEyXkFqcGdeQXVyNDYzNDg2MTM@.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13186542,https://m.media-amazon.com/images/M/MV5BMTFhZTM0NzAtOTZmMS00MTk5LThmOGYtZTA0NmE1M2VjNTZiXkEyXkFqcGdeQXVyODMyNTM0MjM@.jpg,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1319260,https://m.media-amazon.com/images/M/MV5BMTk5NjE0NTA1NF5BMl5BanBnXkFtZTcwMjIzMjE5Mg@@.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1319598,https://m.media-amazon.com/images/M/MV5BMjA1MTQwNjczNF5BMl5BanBnXkFtZTcwOTEyMTA3NQ@@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13196080,https://m.media-amazon.com/images/M/MV5BNTVkMzRlYmMtYzc1Ny00YTQ5LWI5ZTAtNTk3YmYxOWYwZGVlXkEyXkFqcGdeQXVyOTc4OTAwMjU@.jpg,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1319636,https://m.media-amazon.com/images/M/MV5BMDlkZWVlMWQtNmY4OC00N2U5LWJkODQtMzgwNjdlMzUzYWE5XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1319690,https://m.media-amazon.com/images/M/MV5BMTI5ODk4Njc5OF5BMl5BanBnXkFtZTcwNjM5NDcxMw@@.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319735,https://m.media-amazon.com/images/M/MV5BMzA5NTI4NDkxOF5BMl5BanBnXkFtZTcwMTcwOTM4NQ@@.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13198632,https://m.media-amazon.com/images/M/MV5BYmFkMjlhNzUtOGFlOS00YjQwLThkNTAtNjRiN2Q0YjdiODQyXkEyXkFqcGdeQXVyMzgxODM4NjM@.jpg,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1319900,https://m.media-amazon.com/images/M/MV5BMGM0ZTkwNTYtYTUwMy00ZTI3LTg4ZGMtNDA1ZjE2MDEzYjU2XkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1320363,https://m.media-amazon.com/images/M/MV5BZTQyMTFjMmItZGM5MC00Yzg0LWE2ZDktODEzMGI1NjA0NTIyXkEyXkFqcGdeQXVyNzkzNjQwNTY@.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13206988,https://m.media-amazon.com/images/M/MV5BMTNiZTYyNzMtYzdlNS00NzE1LTk3ZjUtY2YwMTQ0YjM0ZjEyXkEyXkFqcGdeQXVyMTI2ODI1Mzc0.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321805,https://m.media-amazon.com/images/M/MV5BYWYzMTQ1NjMtNDlmNy00NGFiLWJhMzEtYjdjZDAyMjc0YjQ3XkEyXkFqcGdeQXVyNDEwMzM3MTk@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13229964,https://m.media-amazon.com/images/M/MV5BMGJhZGIxZjctZjIxZi00YTlmLTk1ZjQtNTlkYWE1NTk2NTY3XkEyXkFqcGdeQXVyODMyNTM0MjM@.jpg,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13231962,https://m.media-amazon.com/images/M/MV5BMGQwM2YxN2EtMDkxNy00ZGYzLTliYzEtZTViMjgyMWQ5MjNmXkEyXkFqcGdeQXVyNjEwNTM2Mzc@.jpg,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13248076,https://m.media-amazon.com/images/M/MV5BZWFjMjgzZGYtNWE1MC00MDgwLWIyYWQtNmRiNzNhOTZhYjhjXkEyXkFqcGdeQXVyMzgxODM4NjM@.jpg,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1325113,https://m.media-amazon.com/images/M/MV5BMTY2MTc2NzMwNl5BMl5BanBnXkFtZTgwNjY4ODAxMDE@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13259878,https://m.media-amazon.com/images/M/MV5BODFlYzU1NTctZjk3ZC00YmE5LTgwYzgtYjljNGFlYTRiMTIzXkEyXkFqcGdeQXVyMTQ2NzIyNTI@.jpg,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13271834,https://m.media-amazon.com/images/M/MV5BYzRjZWJlYjctZmRhYS00N2VhLThlZjktNTE0MWQzOTI3MGJiXkEyXkFqcGdeQXVyNDY5MjMyNTg@.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13273826,https://m.media-amazon.com/images/M/MV5BOTk5NmIxNTgtNWRjYS00OWQ4LTlhOTctOGU0NzlkODQ3Zjg2XkEyXkFqcGdeQXVyNDY5MjMyNTg@.jpg,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13274038,https://m.media-amazon.com/images/M/MV5BNjk3NDk3MDEtMTU2OS00NTFiLWJkOWMtYTA2YjJlMTMyYTk1XkEyXkFqcGdeQXVyNDY5MjMyNTg@.jpg,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327801,https://m.media-amazon.com/images/M/MV5BYWJhZjNjZjUtM2JlZC00ZWE3LWJmZDItMDRhMWJkMTJhZDhkXkEyXkFqcGdeQXVyMTkzODUwNzk@.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13278100,https://m.media-amazon.com/images/M/MV5BNjI5NTViYzktOTY4NC00MTZkLWIxNWEtYjUzZGI3YWZhNTBhXkEyXkFqcGdeQXVyMTEzMTI1Mjk3.jpg,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
